Country,Year,LE_at_birth,Doctors_Per_10000,Access_to_Electricity,Gender_Development_Index,Gender_Inequality_Index,Human_Development_Index,Health_Care_Index,Crime_Index
Lesotho,1996,55.232,0.096680079,15.66206581,1.027,0.583,0.467,49.97609159,67.500198
Late-demographic dividend,1996,69.75904797,0.708641534,86.92609297,0.91371641,0.518227913,0.629358213,67.06218797,43.35740332
Lithuania,1996,70.10804878,3.597,100,1.003,0.303,0.717,50.79001975,49.69559498
Luxembourg,1996,76.5195122,2.319,100,0.971376724,0.17,0.832,58.97199093,36.89951229
Latvia,1996,68.77658537,2.749,100,1.022,0.363,0.711,54.53648355,60.05505641
Taiwan,1996,79.971,2.892180421,100,0.961252607,0.094167987,0.892969148,71.57763609,25.66730642
St. Martin (French part),1996,75.98,1.631456257,100,0.946206769,0.273502468,0.789604137,65.93594115,43.56113749
Morocco,1996,65.238,0.480234699,62.27459335,0.751,0.719,0.49,51.29668738,70.09339446
Moldova,1996,64.241,3.478,100,0.968,0.477,0.617,55.85321309,51.15219815
Madagascar,1996,55.522,0.107,11.46690083,0.794977841,0.673,0.391719319,48.07325481,76.90308439
Maldives,1996,68.702,0.656,79.57036053,0.882,0.597,0.593,52.65227926,64.32961933
Middle East & North Africa,1996,67.99366757,1.036860553,82.54215515,0.88763364,0.56307053,0.606440767,57.30692563,57.03867699
Mexico,1996,72.037,1.68,96.093624,0.917,0.477,0.681,65.6982601,46.54977794
Marshall Islands,1996,63.034,0.422,54.6035302,0.936434964,0.544063048,0.518179489,63.05695985,48.37217227
Middle income,1996,65.17685999,0.912761489,77.20215181,0.864648981,0.571189079,0.578352918,56.24585026,58.3048168
North Macedonia,1996,72.49512195,2.227,100,0.944121956,0.414,0.65,58.98254351,51.10389313
Mali,1996,47.792,0.063,6.2,0.736,0.671,0.277,47.65632438,77.26307296
Malta,1996,77.34146341,2.182950082,100,0.909,0.322,0.756,56.94089115,46.17456326
Myanmar,1996,58.941,0.252801174,45.33971659,0.91,0.616269167,0.381,49.90560766,69.60430164
Middle East & North Africa (excluding high income),1996,67.35734455,0.513579174,72.63466821,0.929697585,0.521108484,0.592266913,66.40072423,44.39489979
Montenegro,1996,73.46302439,1.576746773,100,0.897980967,0.44412819,0.723494916,52.52878638,50.81694136
Mongolia,1996,60.305,2.062546244,74.50492221,0.991,0.486,0.564,57.92727567,59.04492937
Mozambique,1996,46.636,0.027935624,5.603772563,0.811,0.62,0.259,47.72091037,76.65999218
Mauritania,1996,60.063,0.167923803,32.64692374,0.803,0.798,0.449,49.55499648,73.56886121
Mauritius,1996,70.32292683,1.414601422,99.20209503,0.904,0.474,0.654,58.76793715,50.01772241
Malawi,1996,43.441,0.040669966,2.927073479,0.865,0.706,0.368,47.50329819,76.65594607
Malaysia,1996,72.327,0.496,90.15003685,0.945143027,0.343,0.689,66.94541974,45.11865539
North America,1996,76.24444016,1.867029526,100,0.95529263,0.414690252,0.778603283,63.12906287,49.19031762
Namibia,1996,56.918,0.247170315,30.96898842,0.959,0.546,0.571,66.46606511,44.44416199
New Caledonia,1996,71.99756098,1.769992777,100,0.940398954,0.427318812,0.700191696,58.52195742,48.26101135
Niger,1996,46.676,0.024,7,0.707,0.796,0.243,48.23865772,77.48073341
Nigeria,1996,45.567,0.176729862,39.5453186,0.796985435,0.683544678,0.428719777,49.57851451,72.34581476
Nicaragua,1996,66.052,0.727711103,70.44326019,0.850877909,0.612,0.532,53.59566807,64.66153202
Netherlands,1996,77.43560976,2.724205118,100,0.95,0.097,0.882,66.23405673,29.81039543
Norway,1996,78.1504878,3.047,100,0.978,0.11,0.879,62.78698542,34.17467321
Nepal,1996,59.981,0.04,17.9,0.766,0.705,0.442,49.27609722,78.12533859
Nauru,1996,60.504,1.708164388,99.23826599,0.932741799,0.46089227,0.645305479,61.17029919,55.70289468
New Zealand,1996,76.78780488,2.048,100,0.974,0.22,0.857,59.54563444,36.48347228
OECD members,1996,75.91982175,1.777146785,99.39392113,0.939459014,0.401925916,0.725358107,62.82895767,50.11379742
Oman,1996,72.191,1.763985098,100,0.94194517,0.431990156,0.699355783,58.80605454,48.0964544
Other small states,1996,65.92224878,1.180383086,91.1028737,0.937163981,0.502243516,0.639065217,64.33625888,50.09591977
Pakistan,1996,60.398,0.541,64.07049145,0.604,0.779,0.423,52.3491581,72.23948546
Panama,1996,72.675,1.216,77.49204254,0.961,0.516,0.697,63.33138152,52.27445659
Peru,1996,68.147,0.543941476,67,0.933530653,0.538,0.651,66.98784962,44.35027497
Philippines,1996,68.614,1.23,70.24495697,0.953,0.499,0.62,64.45404117,51.68628419
Papua New Guinea,1996,61.105,0.049480827,11,0.85,0.658,0.43,50.05016626,79.12643778
Poland,1996,72.24634146,2.365,100,0.985,0.217,0.755,59.87685457,43.65180974
Pre-demographic dividend,1996,49.72926763,0.053585276,13.60283503,0.763612664,0.694050672,0.352584346,49.38116316,77.67106674
Puerto Rico,1996,74.585,1.823367318,100,0.957726687,0.475676407,0.766378292,63.18717286,50.56162057
"Korea, Dem. People's Rep.",1996,60.956,0.293107609,47.95624483,0.794882667,0.700266427,0.46119403,50.02338579,71.8004092
Portugal,1996,75.26097561,3.002,100,0.983,0.223,0.769,56.21488393,40.05636331
Paraguay,1996,69.202,1.092907602,86.26005554,0.943,0.583,0.632,62.32093191,51.70593037
West Bank and Gaza,1996,70.055,1.069051513,81.46218165,0.910025953,0.51969928,0.620403637,52.91751068,63.05240507
Pacific island small states,1996,66.90856825,0.549027635,74.59837754,0.936072048,0.51628615,0.613717977,67.12970539,44.59336338
Post-demographic dividend,1996,76.43728983,1.8859992,99.99977535,0.959267887,0.494062782,0.773717408,61.47170245,51.34012911
French Polynesia,1996,76.833,2.909820542,100,0.968521353,0.209077402,0.798015707,58.35288324,40.15681394
Qatar,1996,74.685,1.26,100,0.972,0.404288999,0.782,63.5137015,51.19433328
Romania,1996,69.10487805,2.139059619,100,0.958,0.469,0.693,61.18972233,49.95941594
Russia,1996,65.85414634,4.515,100,0.975396987,0.434,0.708,57.84204025,41.81502966
Rwanda,1996,40.698,0.030097344,3.912868936,0.853,0.597,0.296,49.10524681,77.97445181
South Asia,1996,60.82523063,0.349109817,48.90120434,0.953835918,0.491961352,0.596459786,68.16698411,48.16689576
Saudi Arabia,1996,71.273,1.428962738,100,0.84,0.529594022,0.715,50.58215321,52.75908799
Sudan,1996,52.276,0.09,29.3523159,0.801,0.719,0.379,50.49892086,75.39808936
Senegal,1996,56.672,0.093,30.52117729,0.762,0.671,0.376,49.89204094,76.15530645
Singapore,1996,76.59512195,2.455285094,100,0.965337176,0.237,0.789,57.81882751,42.14582282
Solomon Islands,1996,66.59,0.527411507,76.82381473,0.944298434,0.481309212,0.65668278,70.05707664,46.67797851
Sierra Leone,1996,43.68,0.073,10.63784711,0.754,0.702279299,0.312,49.30516316,78.13460841
El Salvador,1996,67.076,0.604505687,77.883,0.929,0.526,0.587,65.65066482,45.30077241
Somalia,1996,50.447,0.045939281,8.456893182,0.815845262,0.65974033,0.328940529,48.69719233,78.20097902
Serbia,1996,71.4852439,1.623735766,100,0.93,0.440134439,0.679,57.18299014,49.64296835
Sub-Saharan Africa (excluding high income),1996,50.04581161,0.134929289,28.37653634,0.790472025,0.708847202,0.381753402,50.51206808,74.59537508
South Sudan,1996,31.297,0.126779761,27.77504231,0.789052021,0.709191315,0.354739678,50.21194308,75.17654174
Sub-Saharan Africa,1996,50.04852833,0.134683855,28.38854984,0.790445092,0.709080053,0.38190834,50.21194308,74.79337508
Small states,1996,66.40835703,0.692504746,86.22079724,0.946756426,0.48624528,0.66321455,68.36762845,46.85326625
Sao Tome and Principe,1996,61.097,0.467,56.57743256,0.836,0.62,0.491,53.09603758,68.55522515
Suriname,1996,65.668,0.252,51.5941335,0.928248127,0.47655307,0.573669063,72.33717334,39.98722768
Slovakia,1996,72.65365854,2.598937469,100,0.973,0.235,0.73,58.85208007,42.74592637
Slovenia,1996,74.45853659,2.135,100,0.979,0.223,0.771,58.77010763,43.69233004
Sweden,1996,78.95902439,2.856,100,0.999,0.067,0.868,68.60320617,30.50204467
Eswatini,1996,53.873,0.151,36.72386927,0.978,0.615,0.509,61.77744288,56.15296243
Sint Maarten (Dutch part),1996,72.858,1.656295963,100,0.943370341,0.436382833,0.712694514,58.49964118,51.22079769
Seychelles,1996,71.56097561,1.324,92.55249023,0.953469631,0.472489865,0.694076185,66.45642222,52.74842904
Syria,1996,70.347,1.161326758,89.3563222,0.794,0.506,0.582,61.36344968,52.00920134
Turks and Caicos Islands,1996,71.287,1.320612855,92.96634674,0.855106439,0.491108251,0.636261335,60.98753563,51.45429993
Chad,1996,47.013,0.041242724,4.843571336,0.74592451,0.718210737,0.315110173,47.65035552,77.33918568
East Asia & Pacific (IDA & IBRD countries),1996,69.27885753,1.208154325,88.51636599,0.943464129,0.510112616,0.653435229,63.64229641,50.12019424
Europe & Central Asia (IDA & IBRD countries),1996,67.59634247,3.416979611,99.9365496,0.978743724,0.393027711,0.688407748,58.06701763,51.2889978
Togo,1996,54.098,0.073148293,20.40755502,0.747,0.728,0.429,49.33221113,77.30137488
Thailand,1996,71.653,2.211051426,93.3144728,0.986,0.427,0.628,53.7913565,70.62317236
Tajikistan,1996,59.129,1.982,74.53344089,0.891097588,0.573,0.531,56.88033807,60.94140086
Turkmenistan,1996,63.596,3.222,98.62310735,0.969112561,0.338,0.645620736,54.94200531,56.417388
Latin America & the Caribbean (IDA & IBRD countries),1996,69.73645093,0.88976416,89.45830682,0.916469928,0.506277809,0.635271584,65.51307444,43.62582655
Timor-Leste,1996,48.816,0.129304976,28.39997101,0.791416143,0.692002479,0.390332805,49.37857628,74.74048083
Middle East & North Africa (IDA & IBRD countries),1996,67.33045614,0.538753157,74.84930135,0.930110093,0.51946457,0.595094335,66.98949776,44.35806201
Tonga,1996,68.323,0.736023365,82.55436707,0.96,0.67,0.678,66.73123843,54.79793734
South Asia (IDA & IBRD),1996,60.82523063,0.3490069,48.90120434,0.953532787,0.490886466,0.596748667,68.27879471,48.18789576
Sub-Saharan Africa (IDA & IBRD countries),1996,50.04852833,0.130070016,28.38854984,0.789899993,0.708587855,0.379523462,50.21194308,74.79337508
Trinidad and Tobago,1996,69.009,0.729,88.50765394,0.952,0.41,0.684,77.88340722,44.23976399
Tunisia,1996,72.38,0.655,90.4,0.82,0.485,0.62,68.8386503,42.75172045
Turkey,1996,70.141,1.146,88.50004384,0.832,0.6,0.633,54.0058715,66.3870027
Tuvalu,1996,63.21,0.994940717,76.35152971,0.872752083,0.570282122,0.573,53.80087101,60.99775056
Tanzania,1996,50.744,0.101601789,9.4,0.868,0.648,0.372,48.51137243,75.68673421
Uganda,1996,46.67,0.039133289,2.811104298,0.831,0.654,0.354,46.07591932,78.46600235
Ukraine,1996,67.02243902,2.992,100,1.015,0.463,0.685,51.14138282,57.74187286
Upper middle income,1996,69.35327994,1.012486765,80.74142722,0.900323129,0.552020279,0.616041466,52.10699069,61.01487462
Uruguay,1996,74.088,3.703,95.9,1.018,0.425,0.723,56.19323305,56.55750704
United States,1996,76.02682927,2.423539208,100,0.987,0.291,0.887,66.7565372,49.24007115
Uzbekistan,1996,64.712,3.125,99.6,0.958701574,0.357699395,0.647160937,54.24981071,53.28310295
St. Vincent and the Grenadines,1996,71.266,0.4749929,74.50520325,0.950652714,0.448807218,0.654219709,77.38729863,45.48257849
Venezuela,1996,72.111,1.761726285,98.48413086,0.973,0.555,0.679,46.04585624,75.13808214
British Virgin Islands,1996,74.622,1.531957507,95.901474,0.957608734,0.456697844,0.724790742,65.06741786,51.71588319
Virgin Islands (U.S.),1996,72.38731707,2.207348147,100,0.997667274,0.47523095,0.716566522,48.37380944,72.11705041
Vietnam,1996,71.51,0.788957048,81.34401212,0.949,0.369,0.55,51.47196697,65.52065377
Vanuatu,1996,68.63,0.162363144,14.79236126,0.926778231,0.552935978,0.545045592,54.26832278,60.00284686
World,1996,66.48015905,0.895967545,74.44333851,0.887436516,0.56343571,0.569656042,51.02931033,61.43612351
Samoa,1996,69.588,0.344,84.76699829,0.95,0.467676091,0.668,71.07285585,42.51447525
Kosovo,1996,72.76,1.785355833,100,0.939291805,0.433290049,0.714985789,59.54413307,48.7832028
"Yemen, Rep.",1996,60.568,0.23,44.39916992,0.933972562,0.562495856,0.531619538,54.62676796,56.51816484
South Africa,1996,61.459,0.593,57.6,0.961,0.472,0.656,69.00685576,52.04941024
Zambia,1996,45.233,0.059659802,17.3,0.876,0.645,0.414,44.33684881,76.16430819
Zimbabwe,1996,48.955,0.131328348,32.33729553,0.897,0.593,0.476,44.64644523,65.32176888
Aruba,1997,73.452,1.443966494,100,0.92654898,0.402535352,0.717356426,52.4873034,52.03659752
Africa Eastern and Southern,1997,50.97423136,0.142440601,19.46462395,0.54065432,0.725345074,0.316120473,46.91675758,76.99972717
Afghanistan,1997,53.634,0.11,15.18669213,0.536,0.725371897,0.323,47.18585758,77.34962342
Africa Western and Central,1997,49.07918377,0.161343623,32.46179668,0.58947711,0.725818492,0.353127433,47.20525758,75.05168798
Angola,1997,46.306,0.059,9.478973759,0.703325088,0.708,0.312397522,47.05525758,77.37086068
Albania,1997,73.904,1.323,100,0.933,0.363269465,0.642,53.31762786,51.28339265
Arab World,1997,65.9944194,0.87512423,77.6235207,0.879751669,0.569491256,0.599060188,52.01690097,61.44775877
United Arab Emirates,1997,72.937,1.839078828,100,0.962,0.616,0.773,53.26076648,63.51183065
Argentina,1997,73.09,2.437754002,94.49201202,0.97,0.419,0.756,56.37081554,61.78777954
Armenia,1997,69.91,2.007581919,95.04043358,0.974,0.446,0.641,50.25462967,64.07610149
Antigua and Barbuda,1997,73.96,1.393006836,96.98177338,0.915120714,0.42123267,0.698960157,55.76955709,55.16203769
Australia,1997,78.4804878,2.401,100,0.964,0.172,0.887,64.92318463,35.17723151
Austria,1997,77.3195122,3.668,100,0.955,0.155,0.857,62.11009262,33.28161331
Azerbaijan,1997,62.973,3.609,92.08959644,0.974,0.386,0.594,51.17071642,56.97195992
Burundi,1997,45.387,0.029572168,5.506290284,0.838,0.645414367,0.287,48.068754,76.42190869
Belgium,1997,77.37073171,3.688,100,0.971,0.158,0.876,63.02157095,37.13704226
Benin,1997,55.978,0.054012592,18.58962631,0.744,0.673,0.397,47.023096,77.73048971
Burkina Faso,1997,49.4,0.038,7.617139816,0.748476606,0.701947684,0.31197953,47.88735552,76.74136068
Bangladesh,1997,61.427,0.2,22.4,0.736,0.699,0.453,47.20444091,76.18864882
Bulgaria,1997,70.35121951,3.445,100,0.987,0.335,0.706,51.46462926,44.80404748
Bahrain,1997,74.535,1,100,0.907,0.356919631,0.78,56.54628705,48.96053756
"Bahamas, The",1997,71.054,3.144641217,100,0.963237324,0.30136136,0.742561317,37.23797423,34.62197082
Bosnia And Herzegovina,1997,73.686,1.35311204,100,0.941154525,0.367507505,0.710205729,58.18245109,51.50838337
Belarus,1997,68.46097561,3.161,100,1.011,0.371286291,0.692,51.07175624,51.09379989
Belize,1997,69.212,0.941040611,76.69658661,0.911,0.531,0.625,52.15262266,60.074448
Bermuda,1997,77.995,1.766,100,0.948626135,0.235732595,0.786127494,59.89465129,38.90562528
Bolivia,1997,60.752,0.544736903,67.330431,0.894,0.566016347,0.62,55.8079254,58.1635157
Brazil,1997,68.813,1.281,93.354139,0.95016414,0.523,0.66,62.4721601,52.00006538
Barbados,1997,73.547,2.495556358,100,0.99,0.383,0.747,54.69232073,59.38197567
Brunei Darussalam,1997,73.364,1.427785431,100,0.94627533,0.394708912,0.713574866,58.09191382,53.34054597
Bhutan,1997,60.852,0.315300903,55.45999588,0.870405387,0.618775733,0.518833837,52.26427995,64.85389034
Botswana,1997,53.448,0.267204343,20.59707832,0.954,0.557,0.586,61.56776114,49.46476811
Central African Republic,1997,46.319,0.039134995,3.830210209,0.745,0.74,0.322,47.95135552,77.37143568
Canada,1997,78.41243902,2.1,100,0.98,0.169,0.88,63.3509718,34.50614513
Central Europe and the Baltics,1997,71.51725807,1.485136283,100,0.924269748,0.417772709,0.697812507,56.58519109,52.52357976
Switzerland,1997,79.0795122,3.266,100,0.938,0.106,0.875,67.63432112,25.10327138
Channel Islands,1997,78.211,2.637380098,100,0.972131608,0.193826365,0.818907953,60.69673706,38.30837009
Chile,1997,75.596,1.575190312,96.23616791,0.94,0.467,0.744,67.24084761,51.41559991
China,1997,70.672,1.216,83.85834126,0.891,0.489941373,0.554,57.71082099,51.99267703
Ivory Coast,1997,51.449,0.251718145,45.66176987,0.801,0.68,0.456,48.68976788,71.65285652
Cameroon,1997,52.737,0.162262866,38.4354744,0.836,0.699,0.435,50.07267534,71.28393026
"Congo, Dem. Rep.",1997,50.402,0.049589191,8.004538837,0.745173586,0.705211908,0.321066072,47.43352219,76.86086068
"Congo, Rep.",1997,47.19,0.121236659,28.90331166,0.799714701,0.684598254,0.385287371,48.20972067,74.26223381
Colombia,1997,70.492,1.133,93.58891296,0.971,0.508,0.66,64.83727509,51.43928296
Comoros,1997,58.39,0.074,32.76241302,0.79689626,0.691303202,0.433679938,48.93582067,74.1380507
Cabo Verde,1997,66.378,0.488103717,77.97943994,0.936065335,0.507575972,0.638623714,68.89163649,44.32843662
Costa Rica,1997,77.07,0.872,91.5567715,0.951284208,0.453,0.7,69.87115555,45.72402967
Caribbean small states,1997,68.01440365,0.743439907,83.67078803,0.932237429,0.517625904,0.627745856,66.81672238,45.41384787
Cuba,1997,75.222,5.694,93.40947035,0.916,0.403,0.674,62.07067221,42.31950325
Curacao,1997,72.75336585,1.946165716,100,0.949888642,0.411077966,0.714987002,59.94333725,51.84531487
Cyprus,1997,75.841,1.877,100,0.939,0.267,0.785,58.14868989,45.62554077
Czech Republic,1997,73.82487805,3.12,100,0.954,0.205,0.787,55.38432323,36.37819563
Germany,1997,77.07317073,3.139,100,0.945,0.139,0.874,60.25676502,30.98715972
Djibouti,1997,55.967,0.252842859,56.29449463,0.822423498,0.66275272,0.353,50.9842197,70.44128512
Dominica,1997,71.634,0.55,78.93751247,0.950003397,0.460204943,0.650372715,68.94990278,46.20126408
Denmark,1997,75.94512195,2.78,100,0.98,0.089,0.869,63.66610692,33.2322612
Dominican Republic,1997,69.166,2.156,86.31544495,0.926,0.543,0.627,60.15109357,50.64013931
Algeria,1997,69.171,0.924479257,90.10134019,0.797070704,0.648,0.624,48.19436263,67.82377826
East Asia & Pacific (excluding high income),1997,69.56051514,1.205053396,88.55862774,0.942306912,0.510186854,0.6542584,63.71589628,49.56690476
Early-demographic dividend,1997,63.28436259,0.391457525,61.97353591,0.889890456,0.566296169,0.543814081,56.56239112,55.19339181
East Asia & Pacific,1997,70.58369222,1.218251393,88.97836376,0.951856837,0.497115071,0.661871868,64.53738708,51.05957262
Europe & Central Asia (excluding high income),1997,67.9399913,1.20121342,87.97136646,0.944061604,0.507966752,0.652198878,64.04245013,50.3309756
Europe & Central Asia,1997,72.63049911,1.611102891,99.96528521,0.946170975,0.436538098,0.717336397,58.65732112,49.80205226
Ecuador,1997,71.681,1.324,92.4298172,0.853949955,0.586,0.679,51.36182633,59.8943371
Egypt,1997,67.197,1.6,96.40246582,0.845,0.635,0.619,52.40496984,64.48873965
Euro area,1997,77.50532525,3.038897787,100,0.971979132,0.162439971,0.84724407,60.82364046,35.74374647
Eritrea,1997,56.312,0.110516182,25.8746109,0.784167485,0.683136121,0.405719561,48.057804,75.7116111
Spain,1997,78.60414634,2.859,100,0.963,0.141,0.808,65.80706423,36.94979262
Estonia,1997,69.8097561,3.189,100,1.018,0.333,0.757,49.82765408,49.01226977
Ethiopia,1997,49.514,0.023,4.993603505,0.824637779,0.652825682,0.295099096,47.36642067,76.88824044
European Union,1997,76.24187547,2.479733329,100,0.980888472,0.366203668,0.790869973,66.20445765,52.10338504
Fragile and conflict affected situations,1997,54.37820074,0.209107293,40.3001147,0.809074132,0.674533411,0.434827995,48.89529681,71.49147359
Finland,1997,76.87853659,2.295,100,1.001,0.087,0.863,65.4676437,32.24926825
Fiji,1997,66.448,0.476,71.77151489,0.944014702,0.482,0.67,69.57685054,44.78321727
